 TITLE = "ens2DA"
 VARIABLES = "i-index" "j-index" 
 "F  1" "F  2" "F  3" "F  4" "F  5"
 "F  6" "F  7" "F  8" "F  9" "F 10"
 ZONE  F=BLOCK, I=100, J=100, K=1
   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30
 -0.72339E+00 -0.66568E+00 -0.62447E+00 -0.61758E+00 -0.64232E+00 -0.68017E+00 -0.70499E+00 -0.69080E+00 -0.61776E+00 -0.47635E+00
 -0.26921E+00 -0.96057E-02  0.28112E+00  0.57563E+00  0.84613E+00  0.10742E+01  0.12571E+01  0.14018E+01  0.15148E+01  0.15969E+01
  0.31627E+00 -0.27746E+00 -0.79102E+00 -0.11877E+01 -0.14602E+01 -0.16089E+01 -0.16309E+01 -0.15224E+01 -0.12945E+01 -0.98666E+00
 -0.65726E+00 -0.35355E+00 -0.90169E-01  0.14855E+00  0.39324E+00  0.67346E+00  0.10054E+01  0.13826E+01  0.17690E+01  0.21012E+01
  0.23089E+01  0.23483E+01  0.22204E+01  0.19613E+01  0.16207E+01  0.12462E+01  0.87447E+00  0.52960E+00  0.23005E+00 -0.15712E-02
 -0.13666E+00 -0.15409E+00 -0.62790E-01  0.87621E-01  0.22179E+00  0.26746E+00  0.17881E+00 -0.52966E-01 -0.40051E+00 -0.80863E+00
 -0.12033E+01 -0.15000E+01 -0.16199E+01 -0.15175E+01 -0.12022E+01 -0.73402E+00 -0.20095E+00  0.30918E+00  0.73535E+00  0.10618E+01
  0.13186E+01  0.15629E+01  0.18502E+01  0.22027E+01  0.25908E+01  0.29415E+01  0.31699E+01  0.32083E+01  0.30196E+01  0.26057E+01
  0.20150E+01  0.13361E+01  0.67660E+00  0.13680E+00 -0.21566E+00 -0.36126E+00 -0.32391E+00 -0.15337E+00  0.89481E-01  0.34104E+00
  0.54252E+00  0.64855E+00  0.63472E+00  0.50208E+00  0.27598E+00 -0.31845E-02 -0.29178E+00 -0.54991E+00 -0.74478E+00 -0.85694E+00
 -0.88886E+00 -0.86525E+00 -0.82016E+00 -0.78063E+00 -0.75836E+00 -0.75038E+00 -0.74488E+00 -0.72768E+00 -0.68681E+00 -0.61452E+00
 -0.50787E+00 -0.36717E+00 -0.19298E+00  0.15681E-01  0.25940E+00  0.53514E+00  0.83547E+00  0.11490E+01  0.14581E+01  0.17358E+01
  0.10491E+01  0.54278E+00  0.33978E-01 -0.42593E+00 -0.81162E+00 -0.11131E+01 -0.13227E+01 -0.14291E+01 -0.14222E+01 -0.13062E+01
 -0.11104E+01 -0.88065E+00 -0.65482E+00 -0.44605E+00 -0.24334E+00 -0.22528E-01  0.24120E+00  0.56312E+00  0.94041E+00  0.13442E+01
  0.17176E+01  0.19926E+01  0.21214E+01  0.20974E+01  0.19469E+01  0.17102E+01  0.14295E+01  0.11410E+01  0.87019E+00  0.63286E+00
  0.44341E+00  0.31849E+00  0.26929E+00  0.28641E+00  0.33301E+00  0.35488E+00  0.29991E+00  0.13665E+00 -0.13403E+00 -0.47843E+00
 -0.84042E+00 -0.11532E+01 -0.13468E+01 -0.13593E+01 -0.11604E+01 -0.77172E+00 -0.25953E+00  0.29133E+00  0.80234E+00  0.12194E+01
  0.15269E+01  0.17514E+01  0.19472E+01  0.21697E+01  0.24462E+01  0.27579E+01  0.30444E+01  0.32300E+01  0.32548E+01  0.30904E+01
  0.27449E+01  0.22622E+01  0.17132E+01  0.11807E+01  0.74025E+00  0.44225E+00  0.30083E+00  0.29784E+00  0.39389E+00  0.53601E+00
  0.66302E+00  0.71596E+00  0.65411E+00  0.46895E+00  0.18753E+00 -0.13952E+00 -0.45890E+00 -0.73005E+00 -0.92908E+00 -0.10474E+01
 -0.10911E+01 -0.10797E+01 -0.10392E+01 -0.99236E+00 -0.95046E+00 -0.91219E+00 -0.86919E+00 -0.81376E+00 -0.74393E+00 -0.66359E+00
 -0.57930E+00 -0.49603E+00 -0.41280E+00 -0.31950E+00 -0.19704E+00 -0.22405E-01  0.22196E+00  0.53898E+00  0.91304E+00  0.13104E+01
  0.13025E+01  0.10122E+01  0.66749E+00  0.31191E+00 -0.27399E-01 -0.33868E+00 -0.61456E+00 -0.84464E+00 -0.10146E+01 -0.11107E+01
 -0.11278E+01 -0.10752E+01 -0.97417E+00 -0.84691E+00 -0.70575E+00 -0.54947E+00 -0.36686E+00 -0.14344E+00  0.13179E+00  0.45954E+00
  0.82227E+00  0.11795E+01  0.14759E+01  0.16647E+01  0.17291E+01  0.16833E+01  0.15587E+01  0.13912E+01  0.12121E+01  0.10422E+01
  0.89174E+00  0.76639E+00  0.67176E+00  0.61092E+00  0.57661E+00  0.54650E+00  0.48773E+00  0.36962E+00  0.17942E+00 -0.67248E-01
 -0.33039E+00 -0.56144E+00 -0.71517E+00 -0.75144E+00 -0.63867E+00 -0.36871E+00  0.29497E-01  0.49755E+00  0.96887E+00  0.13846E+01
  0.17047E+01  0.19193E+01  0.20549E+01  0.21628E+01  0.22960E+01  0.24838E+01  0.27157E+01  0.29412E+01  0.30908E+01  0.31075E+01
  0.29691E+01  0.26915E+01  0.23179E+01  0.19044E+01  0.15074E+01  0.11767E+01  0.94591E+00  0.82565E+00  0.80167E+00  0.83920E+00
  0.88757E+00  0.88637E+00  0.77878E+00  0.53300E+00  0.16225E+00 -0.27498E+00 -0.70069E+00 -0.10496E+01 -0.12851E+01 -0.13991E+01
 -0.14069E+01 -0.13405E+01 -0.12381E+01 -0.11317E+01 -0.10376E+01 -0.95516E+00 -0.87317E+00 -0.78040E+00 -0.67413E+00 -0.56289E+00
 -0.46259E+00 -0.38861E+00 -0.34720E+00 -0.33028E+00 -0.31570E+00 -0.27136E+00 -0.16280E+00  0.34723E-01  0.32415E+00  0.68330E+00
  0.97339E+00  0.90652E+00  0.77776E+00  0.61144E+00  0.42547E+00  0.22572E+00  0.11794E-01 -0.21340E+00 -0.43860E+00 -0.64572E+00
 -0.81484E+00 -0.92943E+00 -0.98085E+00 -0.97063E+00 -0.90826E+00 -0.80574E+00 -0.67291E+00 -0.51552E+00 -0.33477E+00 -0.12765E+00
  0.10905E+00  0.37088E+00  0.63865E+00  0.87930E+00  0.10580E+01  0.11554E+01  0.11754E+01  0.11393E+01  0.10734E+01  0.99894E+00
  0.92725E+00  0.86145E+00  0.80138E+00  0.74783E+00  0.70209E+00  0.66123E+00  0.61415E+00  0.54389E+00  0.43730E+00  0.29803E+00
  0.15246E+00  0.39580E-01 -0.69070E-02  0.33124E-01  0.16818E+00  0.39613E+00  0.70061E+00  0.10509E+01  0.14093E+01  0.17374E+01
  0.19996E+01  0.21718E+01  0.22541E+01  0.22762E+01  0.22853E+01  0.23261E+01  0.24236E+01  0.25707E+01  0.27266E+01  0.28306E+01
  0.28301E+01  0.27059E+01  0.24767E+01  0.21841E+01  0.18746E+01  0.15887E+01  0.13575E+01  0.12010E+01  0.11234E+01  0.11106E+01
  0.11290E+01  0.11293E+01  0.10528E+01  0.84479E+00  0.47848E+00 -0.20606E-01 -0.57260E+00 -0.10765E+01 -0.14527E+01 -0.16636E+01
 -0.17125E+01 -0.16318E+01 -0.14686E+01 -0.12695E+01 -0.10688E+01 -0.88369E+00 -0.71558E+00 -0.55680E+00 -0.40080E+00 -0.25100E+00
 -0.12311E+00 -0.39344E-01 -0.15738E-01 -0.49804E-01 -0.11802E+00 -0.18350E+00 -0.20581E+00 -0.15023E+00  0.10728E-02  0.24017E+00
  0.24612E+00  0.32668E+00  0.36376E+00  0.37308E+00  0.36244E+00  0.32825E+00  0.25902E+00  0.14410E+00 -0.17180E-01 -0.21204E+00
 -0.41836E+00 -0.61112E+00 -0.76647E+00 -0.86464E+00 -0.89384E+00 -0.85328E+00 -0.75334E+00 -0.61354E+00 -0.45859E+00 -0.30969E+00
 -0.17464E+00 -0.47457E-01  0.81123E-01  0.21273E+00  0.33755E+00  0.43912E+00  0.50485E+00  0.53409E+00  0.53726E+00  0.52809E+00
  0.51619E+00  0.50448E+00  0.49172E+00  0.47676E+00  0.46121E+00  0.44810E+00  0.43794E+00  0.42637E+00  0.40684E+00  0.37820E+00
  0.35292E+00  0.35781E+00  0.42274E+00  0.56618E+00  0.78868E+00  0.10738E+01  0.13919E+01  0.17091E+01  0.19982E+01  0.22434E+01
  0.24321E+01  0.25502E+01  0.25888E+01  0.25566E+01  0.24821E+01  0.24029E+01  0.23524E+01  0.23497E+01  0.23928E+01  0.24558E+01
  0.24955E+01  0.24697E+01  0.23582E+01  0.21717E+01  0.19418E+01  0.17063E+01  0.14985E+01  0.13433E+01  0.12556E+01  0.12361E+01
  0.12684E+01  0.13170E+01  0.13310E+01  0.12524E+01  0.10289E+01  0.63471E+00  0.94408E-01 -0.51029E+00 -0.10673E+01 -0.14808E+01
 -0.17040E+01 -0.17424E+01 -0.16359E+01 -0.14348E+01 -0.11818E+01 -0.90569E+00 -0.62552E+00 -0.35518E+00 -0.10432E+00  0.12020E+00
  0.30732E+00  0.43678E+00  0.48481E+00  0.44090E+00  0.32275E+00  0.17347E+00  0.44005E-01 -0.22699E-01 -0.11350E-02  0.11026E+00
 -0.50357E+00 -0.37297E+00 -0.26604E+00 -0.16815E+00 -0.70943E-01  0.21705E-01  0.94402E-01  0.12670E+00  0.10248E+00  0.18291E-01
 -0.11475E+00 -0.27620E+00 -0.44262E+00 -0.58994E+00 -0.69437E+00 -0.73584E+00 -0.70388E+00 -0.60362E+00 -0.45912E+00 -0.30954E+00
 -0.19276E+00 -0.12528E+00 -0.98321E-01 -0.91488E-01 -0.87571E-01 -0.79148E-01 -0.67565E-01 -0.57614E-01 -0.52216E-01 -0.50936E-01
 -0.52368E-01 -0.56805E-01 -0.66047E-01 -0.80428E-01 -0.95644E-01 -0.10276E+00 -0.92953E-01 -0.63460E-01 -0.18109E-01  0.38884E-01
  0.11063E+00  0.21144E+00  0.36332E+00  0.58576E+00  0.88481E+00  0.12472E+01  0.16404E+01  0.20197E+01  0.23438E+01  0.25901E+01
  0.27557E+01  0.28457E+01  0.28635E+01  0.28133E+01  0.27071E+01  0.25657E+01  0.24143E+01  0.22778E+01  0.21759E+01  0.21173E+01
  0.20948E+01  0.20858E+01  0.20602E+01  0.19938E+01  0.18801E+01  0.17309E+01  0.15708E+01  0.14287E+01  0.13309E+01  0.12959E+01
  0.13282E+01  0.14122E+01  0.15094E+01  0.15650E+01  0.15201E+01  0.13258E+01  0.95839E+00  0.43702E+00 -0.16658E+00 -0.74361E+00
 -0.11908E+01 -0.14519E+01 -0.15283E+01 -0.14584E+01 -0.12871E+01 -0.10472E+01 -0.75578E+00 -0.42639E+00 -0.81776E-01  0.24752E+00
  0.53478E+00  0.75798E+00  0.89342E+00  0.91959E+00  0.83469E+00  0.67080E+00  0.48516E+00  0.33533E+00  0.25935E+00  0.26760E+00
 -0.86572E+00 -0.78494E+00 -0.70913E+00 -0.62479E+00 -0.52119E+00 -0.39775E+00 -0.26536E+00 -0.14294E+00 -0.51251E-01 -0.59049E-02
 -0.12216E-01 -0.64879E-01 -0.15206E+00 -0.25917E+00 -0.36928E+00 -0.46217E+00 -0.51581E+00 -0.51252E+00 -0.44883E+00 -0.34380E+00
 -0.23623E+00 -0.16554E+00 -0.15015E+00 -0.18273E+00 -0.24154E+00 -0.30405E+00 -0.35502E+00 -0.38867E+00 -0.40702E+00 -0.41652E+00
 -0.42531E+00 -0.44176E+00 -0.47324E+00 -0.52398E+00 -0.59141E+00 -0.66258E+00 -0.71453E+00 -0.72349E+00 -0.67903E+00 -0.58780E+00
 -0.46157E+00 -0.30386E+00 -0.10588E+00  0.14805E+00  0.46980E+00  0.85644E+00  0.12848E+01  0.17147E+01  0.21002E+01  0.24040E+01
  0.26090E+01  0.27174E+01  0.27423E+01  0.26978E+01  0.25965E+01  0.24495E+01  0.22686E+01  0.20696E+01  0.18749E+01  0.17101E+01
  0.15963E+01  0.15428E+01  0.15440E+01  0.15809E+01  0.16257E+01  0.16511E+01  0.16402E+01  0.15956E+01  0.15385E+01  0.14995E+01
  0.15056E+01  0.15694E+01  0.16803E+01  0.18012E+01  0.18764E+01  0.18500E+01  0.16799E+01  0.13474E+01  0.86834E+00  0.30411E+00
 -0.24762E+00 -0.69166E+00 -0.97633E+00 -0.11034E+01 -0.11061E+01 -0.10194E+01 -0.86323E+00 -0.64079E+00 -0.35224E+00 -0.14424E-01
  0.33452E+00  0.65198E+00  0.90348E+00  0.10613E+01  0.11074E+01  0.10464E+01  0.91485E+00  0.76893E+00  0.65957E+00  0.61242E+00
 -0.65379E+00 -0.65897E+00 -0.67820E+00 -0.69315E+00 -0.68299E+00 -0.63584E+00 -0.55382E+00 -0.44993E+00 -0.34125E+00 -0.24305E+00
 -0.16567E+00 -0.11449E+00 -0.91941E-01 -0.99248E-01 -0.13614E+00 -0.19860E+00 -0.27626E+00 -0.35166E+00 -0.40378E+00 -0.41742E+00
 -0.39447E+00 -0.35600E+00 -0.32926E+00 -0.33088E+00 -0.35996E+00 -0.40281E+00 -0.44240E+00 -0.46677E+00 -0.47351E+00 -0.46957E+00
 -0.46761E+00 -0.48130E+00 -0.52222E+00 -0.59852E+00 -0.71334E+00 -0.86109E+00 -0.10220E+01 -0.11597E+01 -0.12308E+01 -0.12088E+01
 -0.10987E+01 -0.92397E+00 -0.70363E+00 -0.44289E+00 -0.13713E+00  0.21705E+00  0.60965E+00  0.10114E+01  0.13805E+01  0.16786E+01
  0.18849E+01  0.19988E+01  0.20327E+01  0.20032E+01  0.19244E+01  0.18048E+01  0.16491E+01  0.14618E+01  0.12554E+01  0.10533E+01
  0.88662E+00  0.78522E+00  0.76964E+00  0.84629E+00  0.10042E+01  0.12145E+01  0.14343E+01  0.16188E+01  0.17412E+01  0.18077E+01
  0.18505E+01  0.19061E+01  0.19956E+01  0.21133E+01  0.22245E+01  0.22786E+01  0.22305E+01  0.20528E+01  0.17380E+01  0.13059E+01
  0.81356E+00  0.34430E+00 -0.31206E-01 -0.28668E+00 -0.43733E+00 -0.51434E+00 -0.54152E+00 -0.52463E+00 -0.45245E+00 -0.30771E+00
 -0.86746E-01  0.18642E+00  0.46905E+00  0.71922E+00  0.90528E+00  0.10099E+01  0.10369E+01  0.10128E+01  0.97652E+00  0.95896E+00
 -0.99860E-01 -0.12682E+00 -0.20063E+00 -0.31073E+00 -0.43116E+00 -0.53177E+00 -0.59312E+00 -0.61365E+00 -0.60472E+00 -0.57969E+00
 -0.54500E+00 -0.49864E+00 -0.43747E+00 -0.36753E+00 -0.30629E+00 -0.27430E+00 -0.28556E+00 -0.34235E+00 -0.43347E+00 -0.53522E+00
 -0.61867E+00 -0.66369E+00 -0.66897E+00 -0.64743E+00 -0.61290E+00 -0.57097E+00 -0.51897E+00 -0.45253E+00 -0.37350E+00 -0.29421E+00
 -0.23447E+00 -0.21321E+00 -0.24189E+00 -0.32468E+00 -0.46195E+00 -0.65085E+00 -0.88116E+00 -0.11282E+01 -0.13484E+01 -0.14864E+01
 -0.15005E+01 -0.13881E+01 -0.11803E+01 -0.91432E+00 -0.61512E+00 -0.29486E+00  0.37156E-01  0.36306E+00  0.65169E+00  0.86747E+00
  0.98907E+00  0.10213E+01  0.98970E+00  0.92490E+00  0.84840E+00  0.76603E+00  0.67034E+00  0.54990E+00  0.40011E+00  0.23072E+00
  0.66550E-01 -0.57985E-01 -0.10724E+00 -0.52158E-01  0.12190E+00  0.40820E+00  0.77657E+00  0.11777E+01  0.15528E+01  0.18538E+01
  0.20671E+01  0.22175E+01  0.23446E+01  0.24744E+01  0.26031E+01  0.26964E+01  0.27078E+01  0.26064E+01  0.23865E+01  0.20625E+01
  0.16705E+01  0.12719E+01  0.93351E+00  0.69087E+00  0.53256E+00  0.41858E+00  0.30975E+00  0.18673E+00  0.54294E-01 -0.62690E-01
 -0.12745E+00 -0.10708E+00  0.60614E-02  0.18723E+00  0.39559E+00  0.59433E+00  0.76078E+00  0.88967E+00  0.99088E+00  0.10797E+01
  0.38772E+00  0.40779E+00  0.36845E+00  0.25698E+00  0.79870E-01 -0.13566E+00 -0.35291E+00 -0.54323E+00 -0.69769E+00 -0.82445E+00
 -0.93523E+00 -0.10305E+01 -0.10927E+01 -0.10959E+01 -0.10313E+01 -0.92512E+00 -0.82512E+00 -0.77234E+00 -0.78536E+00 -0.85777E+00
 -0.96075E+00 -0.10524E+01 -0.10958E+01 -0.10742E+01 -0.99109E+00 -0.85853E+00 -0.68804E+00 -0.48869E+00 -0.27279E+00 -0.63080E-01
  0.10733E+00  0.20664E+00  0.21835E+00  0.14401E+00 -0.53795E-02 -0.21746E+00 -0.47953E+00 -0.77355E+00 -0.10696E+01 -0.13229E+01
 -0.14800E+01 -0.14983E+01 -0.13714E+01 -0.11336E+01 -0.83634E+00 -0.52246E+00 -0.22026E+00  0.48653E-01  0.25989E+00  0.38549E+00
  0.40572E+00  0.32565E+00  0.17879E+00  0.12575E-01 -0.13101E+00 -0.22909E+00 -0.28452E+00 -0.32210E+00 -0.37230E+00 -0.45254E+00
 -0.55849E+00 -0.66647E+00 -0.74114E+00 -0.74326E+00 -0.63769E+00 -0.40328E+00 -0.42444E-01  0.41677E+00  0.92604E+00  0.14246E+01
  0.18543E+01  0.21857E+01  0.24305E+01  0.26234E+01  0.27915E+01  0.29323E+01  0.30120E+01  0.29861E+01  0.28312E+01  0.25589E+01
  0.22091E+01  0.18434E+01  0.15335E+01  0.13328E+01  0.12472E+01  0.12338E+01  0.12260E+01  0.11639E+01  0.10168E+01  0.78815E+00
  0.51123E+00  0.24124E+00  0.41783E-01 -0.41282E-01 -0.25935E-02  0.12803E+00  0.31029E+00  0.51202E+00  0.71457E+00  0.90923E+00
  0.58947E+00  0.64208E+00  0.66195E+00  0.62040E+00  0.49445E+00  0.28225E+00  0.61072E-02 -0.29708E+00 -0.59262E+00 -0.86283E+00
 -0.11096E+01 -0.13430E+01 -0.15638E+01 -0.17520E+01 -0.18685E+01 -0.18792E+01 -0.17901E+01 -0.16552E+01 -0.15418E+01 -0.14922E+01
 -0.15093E+01 -0.15609E+01 -0.15956E+01 -0.15658E+01 -0.14466E+01 -0.12386E+01 -0.95813E+00 -0.62769E+00 -0.27253E+00  0.75278E-01
  0.37373E+00  0.57966E+00  0.66590E+00  0.62978E+00  0.48691E+00  0.26047E+00 -0.25126E-01 -0.34451E+00 -0.66832E+00 -0.96053E+00
 -0.11798E+01 -0.12863E+01 -0.12545E+01 -0.10888E+01 -0.82748E+00 -0.52652E+00 -0.23566E+00  0.10593E-01  0.18700E+00  0.27079E+00
  0.24422E+00  0.10676E+00 -0.11401E+00 -0.36730E+00 -0.59800E+00 -0.76414E+00 -0.84665E+00 -0.85514E+00 -0.82563E+00 -0.80214E+00
 -0.81232E+00 -0.85636E+00 -0.91184E+00 -0.94417E+00 -0.91527E+00 -0.79081E+00 -0.54865E+00 -0.18671E+00  0.27485E+00  0.79595E+00
  0.13204E+01  0.17879E+01  0.21595E+01  0.24356E+01  0.26431E+01  0.28064E+01  0.29263E+01  0.29760E+01  0.29175E+01  0.27299E+01
  0.24293E+01  0.20687E+01  0.17259E+01  0.14791E+01  0.13750E+01  0.14086E+01  0.15267E+01  0.16480E+01  0.16911E+01  0.16017E+01
  0.13671E+01  0.10176E+01  0.61953E+00  0.25944E+00  0.13698E-01 -0.82973E-01 -0.42233E-01  0.99609E-01  0.30441E+00  0.54133E+00
  0.62749E+00  0.63415E+00  0.63899E+00  0.63137E+00  0.57892E+00  0.44961E+00  0.23096E+00 -0.63825E-01 -0.40250E+00 -0.74790E+00
 -0.10737E+01 -0.13728E+01 -0.16523E+01 -0.19183E+01 -0.21620E+01 -0.23547E+01 -0.24574E+01 -0.24475E+01 -0.23479E+01 -0.22220E+01
 -0.21305E+01 -0.20938E+01 -0.20859E+01 -0.20526E+01 -0.19384E+01 -0.17106E+01 -0.13678E+01 -0.93511E+00 -0.45474E+00  0.22976E-01
  0.44431E+00  0.76009E+00  0.93905E+00  0.97510E+00  0.88099E+00  0.67875E+00  0.39586E+00  0.65215E-01 -0.27584E+00 -0.58765E+00
 -0.83157E+00 -0.97522E+00 -0.99945E+00 -0.90440E+00 -0.71188E+00 -0.46240E+00 -0.20437E+00  0.20242E-01  0.18247E+00  0.26293E+00
  0.24773E+00  0.13151E+00 -0.73588E-01 -0.33218E+00 -0.59234E+00 -0.80211E+00 -0.92445E+00 -0.94671E+00 -0.88660E+00 -0.78844E+00
 -0.70254E+00 -0.65931E+00 -0.65812E+00 -0.67435E+00 -0.67337E+00 -0.62127E+00 -0.49123E+00 -0.26793E+00  0.49459E-01  0.44649E+00
  0.89286E+00  0.13426E+01  0.17435E+01  0.20588E+01  0.22835E+01  0.24356E+01  0.25345E+01  0.25838E+01  0.25688E+01  0.24659E+01
  0.22612E+01  0.19682E+01  0.16329E+01  0.13250E+01  0.11143E+01  0.10438E+01  0.11143E+01  0.12835E+01  0.14765E+01  0.16064E+01
  0.16006E+01  0.14253E+01  0.10980E+01  0.68486E+00  0.28035E+00 -0.27157E-01 -0.18796E+00 -0.19928E+00 -0.89183E-01  0.10443E+00
  0.70559E+00  0.65323E+00  0.57232E+00  0.49648E+00  0.42958E+00  0.34613E+00  0.21017E+00 -0.11931E-02 -0.28525E+00 -0.61596E+00
 -0.95614E+00 -0.12739E+01 -0.15558E+01 -0.18072E+01 -0.20398E+01 -0.22564E+01 -0.24427E+01 -0.25693E+01 -0.26067E+01 -0.25531E+01
 -0.24512E+01 -0.23615E+01 -0.23164E+01 -0.22999E+01 -0.22588E+01 -0.21295E+01 -0.18638E+01 -0.14493E+01 -0.91693E+00 -0.33384E+00
  0.21633E+00  0.65910E+00  0.94974E+00  0.10797E+01  0.10658E+01  0.93377E+00  0.70916E+00  0.42024E+00  0.10209E+00 -0.20489E+00
 -0.46137E+00 -0.63602E+00 -0.71170E+00 -0.68939E+00 -0.58684E+00 -0.43201E+00 -0.25612E+00 -0.89042E-01  0.44333E-01  0.12590E+00
  0.14338E+00  0.89575E-01 -0.34791E-01 -0.21526E+00 -0.42037E+00 -0.60639E+00 -0.72929E+00 -0.75852E+00 -0.68861E+00 -0.54505E+00
 -0.37608E+00 -0.23079E+00 -0.13749E+00 -0.94855E-01 -0.77582E-01 -0.50938E-01  0.15678E-01  0.14177E+00  0.33412E+00  0.58771E+00
  0.88716E+00  0.12070E+01  0.15128E+01  0.17689E+01  0.19519E+01  0.20589E+01  0.21019E+01  0.20946E+01  0.20434E+01  0.19457E+01
  0.17939E+01  0.15831E+01  0.13215E+01  0.10361E+01  0.77050E+00  0.57331E+00  0.48164E+00  0.50682E+00  0.62673E+00  0.78801E+00
  0.91821E+00  0.94646E+00  0.82943E+00  0.57287E+00  0.23418E+00 -0.99687E-01 -0.34794E+00 -0.46471E+00 -0.44630E+00 -0.31852E+00
  0.77245E+00  0.75150E+00  0.64059E+00  0.48407E+00  0.32609E+00  0.18769E+00  0.58356E-01 -0.93307E-01 -0.29644E+00 -0.55829E+00
 -0.85998E+00 -0.11665E+01 -0.14439E+01 -0.16748E+01 -0.18613E+01 -0.20164E+01 -0.21490E+01 -0.22559E+01 -0.23211E+01 -0.23260E+01
 -0.22702E+01 -0.21873E+01 -0.21289E+01 -0.21252E+01 -0.21625E+01 -0.21896E+01 -0.21365E+01 -0.19378E+01 -0.15596E+01 -0.10246E+01
 -0.41692E+00  0.15028E+00  0.58636E+00  0.85256E+00  0.95603E+00  0.92748E+00  0.80154E+00  0.60888E+00  0.37811E+00  0.13932E+00
 -0.77289E-01 -0.24694E+00 -0.35564E+00 -0.40290E+00 -0.40066E+00 -0.36731E+00 -0.31964E+00 -0.26808E+00 -0.21787E+00 -0.17385E+00
 -0.14395E+00 -0.13863E+00 -0.16678E+00 -0.23035E+00 -0.31987E+00 -0.41310E+00 -0.47871E+00 -0.48497E+00 -0.41141E+00 -0.25974E+00
 -0.56020E-01  0.16077E+00  0.35547E+00  0.50695E+00  0.61124E+00  0.68119E+00  0.74096E+00  0.81542E+00  0.92112E+00  0.10628E+01
  0.12341E+01  0.14195E+01  0.15967E+01  0.17411E+01  0.18318E+01  0.18591E+01  0.18257E+01  0.17421E+01  0.16200E+01  0.14693E+01
  0.12965E+01  0.11053E+01  0.89749E+00  0.67565E+00  0.44762E+00  0.22848E+00  0.40131E-01 -0.93413E-01 -0.15638E+00 -0.15304E+00
 -0.11210E+00 -0.80013E-01 -0.10581E+00 -0.22011E+00 -0.41578E+00 -0.64529E+00 -0.84108E+00 -0.94513E+00 -0.93028E+00 -0.80441E+00
  0.65628E+00  0.72521E+00  0.68566E+00  0.54731E+00  0.35002E+00  0.14220E+00 -0.43951E-01 -0.20605E+00 -0.36802E+00 -0.56093E+00
 -0.79961E+00 -0.10712E+01 -0.13420E+01 -0.15759E+01 -0.17504E+01 -0.18620E+01 -0.19203E+01 -0.19378E+01 -0.19224E+01 -0.18752E+01
 -0.17970E+01 -0.17013E+01 -0.16215E+01 -0.15987E+01 -0.16534E+01 -0.17708E+01 -0.19031E+01 -0.19815E+01 -0.19308E+01 -0.16952E+01
 -0.12743E+01 -0.74466E+00 -0.22560E+00  0.18657E+00  0.45187E+00  0.57637E+00  0.58972E+00  0.52813E+00  0.42485E+00  0.30674E+00
  0.19383E+00  0.98639E-01  0.24664E-01 -0.33998E-01 -0.89736E-01 -0.15514E+00 -0.23580E+00 -0.32609E+00 -0.41051E+00 -0.47056E+00
 -0.49441E+00 -0.48336E+00 -0.45007E+00 -0.41020E+00 -0.37368E+00 -0.33988E+00 -0.29793E+00 -0.23126E+00 -0.12471E+00  0.27758E-01
  0.21856E+00  0.43021E+00  0.64519E+00  0.85245E+00  0.10452E+01  0.12159E+01  0.13561E+01  0.14638E+01  0.15474E+01  0.16205E+01
  0.16935E+01  0.17680E+01  0.18358E+01  0.18815E+01  0.18879E+01  0.18427E+01  0.17427E+01  0.15939E+01  0.14071E+01  0.11946E+01
  0.96867E+00  0.74153E+00  0.52495E+00  0.32791E+00  0.15305E+00 -0.47474E-02 -0.15440E+00 -0.30144E+00 -0.44385E+00 -0.57498E+00
 -0.69232E+00 -0.80420E+00 -0.92774E+00 -0.10781E+01 -0.12549E+01 -0.14342E+01 -0.15754E+01 -0.16367E+01 -0.15897E+01 -0.14298E+01
  0.36597E+00  0.46688E+00  0.50551E+00  0.45142E+00  0.30635E+00  0.10414E+00 -0.10820E+00 -0.29550E+00 -0.45068E+00 -0.59523E+00
 -0.76219E+00 -0.97064E+00 -0.12096E+01 -0.14428E+01 -0.16291E+01 -0.17405E+01 -0.17687E+01 -0.17218E+01 -0.16177E+01 -0.14783E+01
 -0.13227E+01 -0.11667E+01 -0.10307E+01 -0.94504E+00 -0.94199E+00 -0.10373E+01 -0.12185E+01 -0.14462E+01 -0.16587E+01 -0.17798E+01
 -0.17392E+01 -0.15103E+01 -0.11412E+01 -0.72996E+00 -0.36506E+00 -0.91682E-01  0.84149E-01  0.18019E+00  0.22485E+00  0.24665E+00
  0.26599E+00  0.29072E+00  0.31570E+00  0.32514E+00  0.29726E+00  0.21244E+00  0.63497E-01 -0.13705E+00 -0.35834E+00 -0.56024E+00
 -0.70595E+00 -0.77397E+00 -0.76378E+00 -0.69115E+00 -0.57730E+00 -0.43933E+00 -0.28590E+00 -0.11817E+00  0.65118E-01  0.26145E+00
  0.46140E+00  0.65214E+00  0.82657E+00  0.99070E+00  0.11609E+01  0.13509E+01  0.15564E+01  0.17517E+01  0.19045E+01  0.19985E+01
  0.20399E+01  0.20455E+01  0.20298E+01  0.19974E+01  0.19434E+01  0.18572E+01  0.17300E+01  0.15598E+01  0.13518E+01  0.11152E+01
  0.86044E+00  0.59951E+00  0.34808E+00  0.12624E+00 -0.46785E-01 -0.16335E+00 -0.23432E+00 -0.28475E+00 -0.34287E+00 -0.43108E+00
